S.N.,E,Gam,phi,C,Neu,dil,ExDep,Bfill,Plthk,FAng,Inc,Sp,Len,FOS,Dis
1287,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.029
1288,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.5,1.2,1.945,-0.019
1289,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.5,1.0,1.753,-0.02
1290,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.5,0.8,1.51,-0.023
1291,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.7,1.2,1.775,-0.02
1292,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.7,1.0,1.559,-0.024
1293,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.7,0.8,1.336,-0.028
1294,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.9,1.2,1.466,-0.026
1295,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.9,1.0,1.27,-0.03
1296,8000,21.0,34.0,5.0,0.3,4.0,6.0,0,200,10.0,15,0.9,0.8,1.057,-0.051
1297,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,2.178,-0.045
1298,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,2.025,-0.048
1299,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.89,-0.051
1300,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,2.056,-0.049
1301,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.913,-0.051
1302,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.733,-0.056
1303,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.911,-0.052
1304,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.761,-0.055
1305,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,1.575,-0.061
1306,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,2.253,-0.036
1307,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,2.104,-0.038
1308,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.951,-0.04
1309,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,2.155,-0.039
1310,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.997,-0.041
1311,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.843,-0.044
1312,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,2.012,-0.041
1313,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.834,-0.043
1314,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,1.711,-0.045
1315,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,2.187,-0.045
1316,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,2.03,-0.048
1317,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.878,-0.051
1318,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,2.057,-0.049
1319,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.924,-0.051
1320,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.76,-0.055
1321,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.912,-0.052
1322,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.764,-0.055
1323,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,1.586,-0.06
1324,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,2.24,-0.036
1325,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,2.1,-0.038
1326,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.945,-0.04
1327,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,2.152,-0.038
1328,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,2.005,-0.041
1329,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.85,-0.044
1330,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,2.008,-0.041
1331,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.841,-0.043
1332,8000,22.5,26.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.711,-0.045
1333,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,2.183,-0.029
1334,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,2.064,-0.033
1335,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.883,-0.036
1336,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,2.076,-0.034
1337,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.918,-0.036
1338,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.727,-0.041
1339,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.893,-0.037
1340,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.754,-0.041
1341,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.605,-0.047
1342,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,2.249,-0.02
1343,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,2.098,-0.022
1344,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.961,-0.024
1345,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,2.152,-0.023
1346,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,2.013,-0.025
1347,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.83,-0.028
1348,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.996,-0.025
1349,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.824,-0.027
1350,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.703,-0.029
1351,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,2.177,-0.029
1352,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,2.041,-0.033
1353,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.883,-0.036
1354,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,2.063,-0.033
1355,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.918,-0.036
1356,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.746,-0.041
1357,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.91,-0.037
1358,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.753,-0.04
1359,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.579,-0.046
1360,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,2.259,-0.02
1361,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,2.113,-0.022
1362,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.98,-0.024
1363,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,2.157,-0.022
1364,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,2.002,-0.025
1365,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.837,-0.028
1366,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,2.011,-0.025
1367,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.833,-0.027
1368,8000,22.5,26.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.704,-0.029
1369,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,1.837,-0.051
1370,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.704,-0.055
1371,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.555,-0.06
1372,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.717,-0.057
1373,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.551,-0.06
1374,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.427,-0.068
1375,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.567,-0.064
1376,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.431,-0.07
1377,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,1.165,-0.176
1378,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,1.893,-0.041
1379,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,1.746,-0.043
1380,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.613,-0.046
1381,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,1.786,-0.044
1382,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.659,-0.048
1383,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.489,-0.052
1384,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.648,-0.049
1385,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.338,-0.053
1386,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,1.373,-0.057
1387,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,1.835,-0.05
1388,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.699,-0.053
1389,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.551,-0.057
1390,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,1.712,-0.054
1391,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.58,-0.058
1392,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.441,-0.064
1393,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.575,-0.059
1394,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.422,-0.065
1395,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,1.251,-0.172
1396,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,1.873,-0.04
1397,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,1.741,-0.042
1398,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.607,-0.045
1399,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,1.778,-0.043
1400,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.651,-0.046
1401,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.489,-0.049
1402,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.656,-0.047
1403,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.457,-0.05
1404,8000,22.5,26.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.365,-0.052
1405,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,1.821,-0.036
1406,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.705,-0.04
1407,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.56,-0.044
1408,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,1.723,-0.041
1409,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.586,-0.045
1410,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.394,-0.053
1411,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.551,-0.048
1412,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.419,-0.055
1413,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.262,-0.163
1414,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,1.895,-0.025
1415,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,1.749,-0.028
1416,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.593,-0.03
1417,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,1.787,-0.029
1418,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.66,-0.032
1419,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.479,-0.036
1420,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.644,-0.034
1421,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.436,-0.037
1422,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.345,-0.041
1423,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,1.835,-0.034
1424,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.713,-0.038
1425,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.569,-0.042
1426,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.725,-0.039
1427,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.588,-0.042
1428,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.391,-0.049
1429,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.556,-0.044
1430,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.421,-0.049
1431,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.282,-0.158
1432,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,1.889,-0.024
1433,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,1.749,-0.026
1434,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.602,-0.029
1435,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,1.797,-0.027
1436,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.657,-0.03
1437,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.481,-0.033
1438,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.637,-0.031
1439,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.472,-0.034
1440,8000,22.5,26.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.348,-0.037
1441,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,1.402,-0.065
1442,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.296,-0.078
1443,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.107,-0.108
1444,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.246,-0.077
1445,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.096,-0.102
1446,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,0.0,-0.058
1447,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.032,-0.274
1448,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,0.0,-0.061
1449,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.112
1450,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,1.455,-0.05
1451,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,1.351,-0.054
1452,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.148,-0.065
1453,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,1.394,-0.054
1454,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.165,-0.064
1455,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,0.0,-0.039
1456,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.101,-0.076
1457,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,0.0,-0.041
1458,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.056
1459,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,1.402,-0.062
1460,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.286,-0.073
1461,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.113,-0.102
1462,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,1.259,-0.071
1463,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.099,-0.093
1464,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,0.0,-0.055
1465,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,0.0,-0.049
1466,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,0.0,-0.058
1467,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.113
1468,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,1.46,-0.048
1469,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,1.311,-0.051
1470,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.151,-0.06
1471,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,1.315,-0.052
1472,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.17,-0.059
1473,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,0.0,-0.037
1474,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.093,-0.065
1475,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,0.0,-0.04
1476,8000,22.5,26.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.055
1477,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,1.412,-0.047
1478,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.264,-0.058
1479,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.117,-0.086
1480,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,1.254,-0.058
1481,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.101,-0.08
1482,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,0.0,-0.042
1483,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,0.0,-0.035
1484,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,0.0,-0.044
1485,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.093
1486,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,1.511,-0.033
1487,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,1.317,-0.037
1488,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.151,-0.046
1489,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,1.312,-0.038
1490,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.147,-0.045
1491,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,0.0,-0.024
1492,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.094,-0.055
1493,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,0.0,-0.026
1494,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.037
1495,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,1.413,-0.044
1496,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.262,-0.054
1497,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.109,-0.078
1498,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.253,-0.053
1499,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.103,-0.071
1500,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,0.0,-0.039
1501,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,0.0,-0.034
1502,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,0.0,-0.042
1503,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.091
1504,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,1.499,-0.032
1505,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,1.314,-0.034
1506,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.154,-0.041
1507,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,1.317,-0.035
1508,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.16,-0.041
1509,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,0.0,-0.022
1510,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.103,-0.046
1511,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,0.0,-0.025
1512,8000,22.5,26.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.036
1513,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,2.402,-0.038
1514,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,2.219,-0.041
1515,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,2.06,-0.043
1516,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,2.278,-0.042
1517,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,2.102,-0.043
1518,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.9,-0.046
1519,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,2.1,-0.043
1520,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.942,-0.046
1521,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,1.725,-0.049
1522,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,2.483,-0.03
1523,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,2.306,-0.031
1524,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,2.152,-0.033
1525,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,2.371,-0.032
1526,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,2.163,-0.034
1527,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,2.027,-0.036
1528,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,2.198,-0.034
1529,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,2.024,-0.035
1530,8000,22.5,30.0,25.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,1.852,-0.036
