556.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.9,1.2,2.11,-0.018
568.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.2,2.465,-0.014
569.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.0,2.264,-0.015
570.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,0.8,2.049,-0.017
571.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.2,2.263,-0.016
572.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.0,2.127,-0.018
574.0,8000.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.9,1.2,2.106,-0.018
910.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,100.0,10.0,15.0,0.5,1.2,2.55,-0.015
911.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,100.0,10.0,15.0,0.5,1.0,2.362,-0.015
913.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,100.0,10.0,15.0,0.7,1.2,2.414,-0.016
928.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,200.0,10.0,15.0,0.5,1.2,2.561,-0.015
929.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,200.0,10.0,15.0,0.5,1.0,2.344,-0.016
931.0,8000.0,21.0,30.0,25.0,0.3,0.0,6.0,0.0,200.0,10.0,15.0,0.7,1.2,2.424,-0.016
2422.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.2,2.88,-0.012
2423.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.0,2.651,-0.013
2424.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,0.8,2.46,-0.015
